ESTU_TIPODOCUMENTO;ESTU_NACIONALIDAD;ESTU_GENERO;ESTU_FECHANACIMIENTO;ESTU_EXTERIOR;PERIODO;ESTU_CONSECUTIVO;ESTU_ESTUDIANTE;ESTU_PAIS_RESIDE;ESTU_DEPTO_RESIDE;ESTU_COD_RESIDE_DEPTO;ESTU_MCPIO_RESIDE;ESTU_COD_RESIDE_MCPIO;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;ESTU_CURSODOCENTESIES;ESTU_CURSOIESAPOYOEXTERNO;ESTU_CURSOIESEXTERNA;ESTU_SIMULACROTIPOICFES;ESTU_ACTIVIDADREFUERZOAREAS;ESTU_ACTIVIDADREFUERZOGENERIC;ESTU_TIPODOCUMENTOSB11;ESTU_SEMESTRECURSA;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_ESTRATOVIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TIENELAVADORA;FAMI_TIENEHORNOMICROOGAS;FAMI_TIENESERVICIOTV;FAMI_TIENEAUTOMOVIL;FAMI_TIENEMOTOCICLETA;FAMI_TIENECONSOLAVIDEOJUEGOS;FAMI_CUANTOSCOMPARTEBAÑO;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;INST_COD_INSTITUCION;INST_NOMBRE_INSTITUCION;ESTU_PRGM_ACADEMICO;ESTU_SNIES_PRGMACADEMICO;ESTU_PRGM_CODMUNICIPIO;ESTU_PRGM_MUNICIPIO;ESTU_PRGM_DEPARTAMENTO;ESTU_NIVEL_PRGM_ACADEMICO;ESTU_METODO_PRGM;ESTU_NUCLEO_PREGRADO;ESTU_INST_CODMUNICIPIO;ESTU_INST_MUNICIPIO;ESTU_INST_DEPARTAMENTO;INST_CARACTER_ACADEMICO;INST_ORIGEN;ESTU_PRIVADO_LIBERTAD;ESTU_COD_MCPIO_PRESENTACION;ESTU_MCPIO_PRESENTACION;ESTU_DEPTO_PRESENTACION;ESTU_COD_DEPTO_PRESENTACION;MOD_RAZONA_CUANTITAT_PUNT;MOD_RAZONA_CUANTITAT_DESEM;MOD_RAZONA_CUANTITATIVO_PNAL;MOD_RAZONA_CUANTITATIVO_PNBC;MOD_LECTURA_CRITICA_PUNT;MOD_LECTURA_CRITICA_DESEM;MOD_LECTURA_CRITICA_PNAL;MOD_LECTURA_CRITICA_PNBC;MOD_COMPETEN_CIUDADA_PUNT;MOD_COMPETEN_CIUDADA_DESEM;MOD_COMPETEN_CIUDADA_PNAL;MOD_COMPETEN_CIUDADA_PNBC;MOD_INGLES_PUNT;MOD_INGLES_DESEM;MOD_INGLES_PNAL;MOD_INGLES_PNBC;MOD_COMUNI_ESCRITA_PUNT;MOD_COMUNI_ESCRITA_DESEM;MOD_COMUNI_ESCRITA_PNAL;MOD_COMUNI_ESCRITA_PNBC;PUNT_GLOBAL;PERCENTIL_NBC;PERCENTIL_GLOBAL;ESTU_INSE_INDIVIDUAL;ESTU_NSE_INDIVIDUAL;ESTU_NSE_IES;ESTU_ESTADOINVESTIGACION;CLUSTERS 2;CLUSTERS 3;CLUSTERS 4
CC;COLOMBIA;M;22/7/1996;NO;20195;EK201950214200;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Entre 20 y 30 horas;Menos de 20 horas;Menos de 20 horas;Si;Si;Si;TI;11;Postgrado;Técnica o tecnológica completa;Estrato 3;Si;Si;Si;Si;Si;Si;Si;No;3 o 4;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es vendedor o trabaja en atención al público;0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;182;3;87;71;148;2;49;25;166;3;75;53;128;A1;22;7;147;2;58;47;154;35;64;67,46184196;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;F;8/10/1995;NO;20195;EK201950219897;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;Tomó un curso de preparación;Más de 30 horas;Menos de 20 horas;Menos de 20 horas;Si;Si;Si;TI;12 o más;Educación profesional completa;Educación profesional completa;Estrato 3;Si;Si;Si;Si;Si;Si;No;No;2;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es operario de máquinas o conduce vehículos (taxita, chofer);Más de 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;148;2;54;29;153;2;55;29;138;2;46;25;161;A2;66;35;149;2;61;49;150;28;58;68,42018096;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;M;9/1/1997;NO;20195;EK201950217641;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;No realizó ninguna prueba de preparación;;;;;;;TI;12 o más;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;Si;Si;Si;Si;Si;Si;Si;No;2;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;164;3;71;47;146;2;48;23;180;3;87;70;164;A2;69;39;183;3;89;81;167;54;81;59,39009654;4;3;PUBLICAR;Oportunidad de Mejora;1;1
CC;COLOMBIA;F;25/4/1996;NO;20195;EK201950232573;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Entre 20 y 30 horas;Entre 20 y 30 horas;Entre 20 y 30 horas;Si;Si;Si;TI;11;Postgrado;Postgrado;Estrato 3;Si;Si;Si;Si;Si;Si;No;No;2;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;143;2;47;24;152;2;54;29;151;2;60;36;150;A2;53;24;136;2;30;22;146;24;52;79,51204713;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;F;28/6/1994;NO;20195;EK201950216322;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Repasó por cuenta propia;;;;;;;CC;11;Técnica o tecnológica completa;Educación profesional completa;Estrato 2;Si;Si;Si;No;No;Si;Si;No;5 o 6;No aplica;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;147;2;52;27;147;2;48;24;155;2;64;40;125;A1;19;6;174;3;83;73;150;28;57;61,27415177;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;M;5/7/1996;NO;20196;EK201960357339;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;Tomó un curso de preparación;Más de 30 horas;Entre 20 y 30 horas;Menos de 20 horas;Si;Si;No;TI;12 o más;Postgrado;Educación profesional completa;Estrato 4;Si;Si;Si;Si;Si;No;Si;No;2;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es vendedor o trabaja en atención al público;0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;161;3;68;43;121;1;20;8;144;2;52;30;162;A2;67;37;300;4;100;100;178;70;90;68,71829906;4;3;PUBLICAR;Oportunidad de Mejora;1;1
CC;COLOMBIA;M;21/3/1997;NO;20195;EK201950232777;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;11;Postgrado;Educación profesional completa;;Si;Si;Si;Si;Si;Si;Si;Si;3 o 4;Pensionado;Pensionado;0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;166;3;73;50;125;2;25;10;182;3;88;73;156;A2;60;30;100;1;3;2;146;23;51;80,05244503;4;3;PUBLICAR;Oportunidad de Mejora;0;0
CC;COLOMBIA;F;19/6/1995;NO;20195;EK201950216840;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;12 o más;Postgrado;Postgrado;Estrato 3;Si;Si;Si;Si;Si;Si;No;No;3 o 4;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Más de 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;144;2;49;25;178;3;82;60;160;3;69;45;139;A1;36;13;136;2;30;22;151;31;60;81,17409833;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;M;30/6/1995;NO;20195;EK201950232269;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;Tomó un curso de preparación;Más de 30 horas;Menos de 20 horas;Menos de 20 horas;No;Si;No;CC;11;Técnica o tecnológica completa;Educación profesional incompleta;Estrato 6;Si;Si;Si;Si;Si;Si;Si;Si;3 o 4;Es agricultor, pesquero o jornalero;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Menos de 10 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;168;3;75;52;164;3;68;41;154;2;63;39;161;A2;65;35;140;2;43;33;157;39;69;67,794901;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;M;31/10/1994;NO;20195;EK201950220814;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Tomó un curso de preparación;Más de 30 horas;Más de 30 horas;Más de 30 horas;Si;Si;Si;CC;11;;;;;;;;;;;;;;;;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;178;3;84;67;155;2;58;32;164;3;73;50;200;B2;93;78;116;2;12;8;163;46;76;;;3;PUBLICAR;Aceptables;0;2
CC;COLOMBIA;M;26/10/1995;NO;20195;EK201950216458;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;Repasó por cuenta propia;;;;;;;TI;12 o más;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 4;Si;Si;Si;Si;Si;No;No;No;1;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;212;4;98;97;180;3;83;61;192;3;94;85;190;B1;87;65;141;2;45;35;183;78;93;57,9485677;3;3;PUBLICAR;Oportunidad de Mejora;0;2
CC;COLOMBIA;F;8/11/1991;NO;20195;EK201950212857;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;Si;Si;No;No;Tomó un curso de preparación;Más de 30 horas;Menos de 20 horas;Menos de 20 horas;No;Si;No;TI;12 o más;Educación profesional completa;Postgrado;Estrato 3;Si;Si;Si;Si;Si;Si;No;Si;3 o 4;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;191;3;92;82;209;4;98;93;153;2;62;38;211;B2;97;89;176;3;85;75;188;85;96;82,65340658;4;3;PUBLICAR;Aceptables;2;3
CC;COLOMBIA;F;3/2/1991;NO;20195;EK201950219430;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;12 o más;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;Si;Si;Si;Si;Si;No;No;Si;3 o 4;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;155;3;61;35;155;2;57;32;167;3;76;54;161;A2;66;36;148;2;60;48;157;39;69;65,63340328;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;F;15/9/1996;NO;20195;EK201950256292;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;Si;Tomó un curso de preparación;Más de 30 horas;Más de 30 horas;Más de 30 horas;Si;Si;Si;TI;11;Educación profesional completa;Técnica o tecnológica completa;Estrato 4;Si;Si;Si;Si;Si;Si;Si;No;3 o 4;No aplica;Pensionado;Entre 21 y 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;169;3;76;54;141;2;41;19;120;1;28;14;175;B1;77;49;128;2;18;13;147;24;52;71,33384031;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;F;25/12/1991;NO;20195;EK201950320274;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;Tomó un curso de preparación;Entre 20 y 30 horas;Menos de 20 horas;Menos de 20 horas;Si;Si;Si;TI;12 o más;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 3;Si;Si;Si;Si;Si;Si;Si;No;1;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;160;3;67;42;128;2;27;11;148;2;56;33;153;A2;56;27;191;4;94;88;156;37;67;68,42272537;4;3;PUBLICAR;Oportunidad de Mejora;1;1
CC;COLOMBIA;F;22/8/1996;NO;20195;EK201950232799;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;No realizó ninguna prueba de preparación;;;;;;;TI;11;Primaria incompleta;Postgrado;Estrato 2;Si;Si;Si;Si;Si;Si;Si;No;3 o 4;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Pensionado;Más de 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;181;3;86;70;150;2;52;27;188;3;91;80;187;B1;85;61;300;4;100;100;201;96;99;67,76840188;4;3;PUBLICAR;Aceptables;2;1
CC;COLOMBIA;F;14/8/1995;NO;20195;EK201950219697;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Tomó un curso de preparación;Más de 30 horas;Menos de 20 horas;Menos de 20 horas;Si;Si;Si;TI;12 o más;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;Si;Si;Si;Si;Si;Si;No;Si;2;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;163;3;70;46;154;2;56;31;140;2;47;26;160;A2;65;35;136;2;30;22;151;30;59;67,30553692;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;F;12/5/1991;NO;20195;EK201950232662;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;No realizó ninguna prueba de preparación;;;;;;;CC;12 o más;Secundaria (Bachillerato) incompleta;Técnica o tecnológica completa;Estrato 3;No;Si;Si;Si;Si;Si;No;Si;3 o 4;Es agricultor, pesquero o jornalero;Es vendedor o trabaja en atención al público;Entre 21 y 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;25175;CHÍA;CUNDINAMARCA;25;137;2;41;19;140;2;40;18;155;2;64;40;129;A1;23;8;166;3;73;61;145;23;50;64,25414686;4;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;F;20/8/1997;NO;20195;EK201950217934;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;No;Si;No;Repasó por cuenta propia;;;;;;;TI;12 o más;Primaria incompleta;Técnica o tecnológica completa;Estrato 2;Si;Si;Si;Si;Si;No;No;No;3 o 4;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja en el hogar, no trabaja o estudia;Más de 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;177;3;83;65;205;4;97;90;190;3;93;82;192;B1;88;68;115;1;12;8;176;67;89;51,45117668;2;3;PUBLICAR;Oportunidad de Mejora;0;2
CC;COLOMBIA;F;16/6/1996;NO;20195;EK201950234073;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;No;No;Repasó por cuenta propia;;;;;;;TI;11;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;Si;Si;Si;Si;Si;No;No;No;2;Es operario de máquinas o conduce vehículos (taxita, chofer);Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;164;3;71;48;185;3;87;68;156;2;65;41;146;A2;46;19;136;2;30;23;157;39;69;53,68408063;2;3;PUBLICAR;Oportunidad de Mejora;1;0
CC;COLOMBIA;F;22/10/1983;NO;20195;EK201950262854;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;Si;Tomó un curso de preparación;Entre 20 y 30 horas;Menos de 20 horas;Menos de 20 horas;Si;Si;Si;TI;11;Postgrado;Secundaria (Bachillerato) completa;Estrato 3;Si;Si;Si;Si;Si;Si;No;Si;1;Pensionado;Pensionado;Entre 21 y 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;143;2;47;24;185;3;87;68;174;3;82;63;172;B1;75;46;146;2;56;45;164;49;77;76,61052071;4;3;PUBLICAR;Oportunidad de Mejora;0;2
CC;COLOMBIA;F;15/7/1996;NO;20195;EK201950215424;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Entre 20 y 30 horas;Entre 20 y 30 horas;Menos de 20 horas;Si;Si;Si;TI;11;Educación profesional completa;Educación profesional completa;Estrato 4;Si;Si;Si;Si;Si;Si;No;Si;5 o 6;Es vendedor o trabaja en atención al público;Trabaja en el hogar, no trabaja o estudia;0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;180;3;86;69;193;3;92;78;176;3;84;65;192;B1;89;68;139;2;38;29;176;68;89;71,44658588;4;3;PUBLICAR;Oportunidad de Mejora;0;2
CC;COLOMBIA;F;30/10/1995;NO;20195;EK201950217233;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Menos de 20 horas;Menos de 20 horas;Menos de 20 horas;No;Si;No;CC;12 o más;Educación profesional incompleta;Educación profesional completa;Estrato 4;Si;Si;Si;Si;Si;Si;No;Si;1;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);0;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;187;3;90;77;186;3;88;70;186;3;90;78;175;B1;78;49;134;2;26;19;174;64;87;81,66961285;4;3;PUBLICAR;Oportunidad de Mejora;0;2
CC;COLOMBIA;M;24/9/1991;NO;20195;EK201950232317;ESTUDIANTE;COLOMBIA;BOGOTÁ;11;BOGOTÁ D.C.;11001;Más de 7 millones;No;Si;Si;No;Tomó un curso de preparación;Entre 20 y 30 horas;Entre 20 y 30 horas;Entre 20 y 30 horas;Si;Si;Si;CC;11;Educación profesional incompleta;Educación profesional incompleta;Estrato 3;Si;Si;Si;No;No;No;Si;No;3 o 4;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);Más de 30 horas;1826;UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.;MEDICINA;4911;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSITARIO;PRESENCIAL;MEDICINA;11001;BOGOTÁ D.C.;BOGOTÁ;UNIVERSIDAD;NO OFICIAL - CORPORACIÓN;N;11001;BOGOTÁ D.C.;BOGOTÁ;11;158;3;65;39;122;1;21;8;135;2;43;23;156;A2;60;29;139;2;38;29;142;19;45;56,82168941;3;3;PUBLICAR;Oportunidad de Mejora;1;0
